,weekday,hour,day,lang,reach,retweetcount,likes,klout,sentiment,locationid,isreshare
1655,Monday,15,4,en,190,1,0,15,0.0,1963,1
1656,Monday,15,4,en,1019,0,0,48,2.0,3766,0
1657,Monday,15,4,en,84,1,0,38,-1.0,3778,0
1658,Monday,15,4,en,3754,1,0,54,-1.0,3786,1
1659,Monday,15,4,en,670,0,0,44,2.0,4500,0
1660,Monday,15,4,en,864,0,0,53,1.0,3786,0
1661,Monday,15,4,en,525,2,0,36,0.0,3755,0
1662,Monday,16,4,en,2198,0,0,47,0.0,3019,0
1663,Monday,16,4,en,44,0,0,36,0.0,3751,0
1664,Monday,16,4,en,447012,61,72,72,1.5,3751,0
1665,Monday,16,4,en,220,1,0,36,0.0,3037,1
1666,Monday,16,4,en,1517,1,0,46,1.5,3739,1
1667,Monday,16,4,en,458,0,0,38,0.0,3753,0
1668,Monday,16,4,en,95,0,0,56,-0.5,2277,0
1669,Monday,16,4,en,59,3,0,32,1.5,800,1
1670,Monday,16,4,en,1470,4,0,48,1.5,3857,1
1671,Monday,16,4,en,2057,0,0,48,0.0,3030,0
1672,Monday,16,4,en,194,5,0,42,1.5,3142,1
1673,Monday,16,4,en,139,6,0,35,1.5,823,1
1674,Monday,16,4,en,88,1,0,46,0.0,3751,0
1675,Monday,16,4,en,182,3,0,24,2.0,1601,1
1676,Monday,16,4,en,2057,0,0,48,1.0,3030,0
1677,Monday,16,4,en,514,37,0,44,0.0,3786,1
1678,Monday,16,4,en,16202,0,0,54,0.0,3849,0
1679,Monday,16,4,en,786,7,0,41,1.5,1144,1
1680,Monday,16,4,en,2772,1,0,43,0.0,1788,0
1681,Monday,16,4,en,57,5,0,34,2.0,289,1
1682,Monday,16,4,en,57,9,0,34,1.5,289,1
1683,Monday,16,4,en,372,0,0,48,0.0,3741,0
1684,Monday,16,4,en,2125,0,0,48,0.0,4743,0
1685,Monday,16,4,en,283,0,0,43,0.0,3766,0
1686,Monday,16,4,en,4901,1,0,49,-2.0,3764,0
1687,Monday,16,4,en,664,1,0,40,0.0,3840,1
1688,Monday,16,4,en,299,3,0,40,0.0,4175,0
1689,Monday,16,4,en,206,0,0,0,0.0,3019,0
1690,Monday,16,4,en,159,12,0,23,1.5,1345,1
1691,Monday,16,4,en,262,2,0,46,0.0,3874,1
1692,Monday,16,4,en,262,1,0,46,0.0,3874,1
1693,Monday,16,4,en,18106,0,0,61,0.0,3774,0
1694,Monday,16,4,en,18106,0,0,61,0.0,3774,0
1695,Monday,16,4,en,285,0,0,41,0.0,3754,0
1696,Monday,16,4,en,211,7,0,23,0.0,4811,1
1697,Monday,16,4,en,17291,0,0,59,0.0,2654,0
1698,Monday,16,4,en,2056,0,0,45,0.0,800,0
1699,Monday,16,4,en,2214,0,0,53,0.0,1332,0
1700,Monday,16,4,en,3093,0,0,43,0.0,2641,0
1701,Monday,16,4,en,32841,0,0,54,0.0,3019,0
1702,Monday,16,4,en,5163,0,0,56,0.0,485,0
1703,Monday,16,4,en,3733,0,0,47,0.0,3891,0
1704,Monday,16,4,en,661,0,0,57,2.0,3745,0
1705,Monday,16,4,en,667,1,0,38,3.0,1601,0
1706,Monday,16,4,en,269,8,0,44,0.0,3771,1
1707,Monday,16,4,en,1994,1,0,50,0.0,800,0
1708,Monday,16,4,en,1457,0,0,48,0.0,800,0
1709,Monday,16,4,en,4900,0,0,71,0.0,2653,0
1710,Monday,16,4,en,897,0,0,45,0.0,3033,0
1711,Monday,16,4,en,222,0,0,0,-3.0,3776,0
1712,Monday,16,4,en,50,0,0,27,0.0,3737,0
1713,Monday,16,4,en,1134,0,0,54,0.0,3019,0
1714,Monday,16,4,en,160,2,0,45,0.0,3751,1
1715,Monday,16,4,en,73,0,0,39,0.0,3754,0
1716,Monday,16,4,en,179,0,0,40,0.0,3766,0
1717,Monday,16,4,en,72,15,0,27,1.5,2650,1
1718,Monday,16,4,en,661,0,0,57,0.0,3745,0
1719,Monday,16,4,en,3437,0,0,42,-0.666666686534881,3019,0
1720,Monday,16,4,en,240,0,0,36,0.0,3746,0
1721,Monday,16,4,en,759,0,0,47,0.0,81,0
1722,Monday,16,4,en,760,10,0,52,0.0,27,1
1723,Monday,16,4,en,994,0,0,49,0.0,3766,0
1724,Monday,16,4,en,3350,0,0,53,0.0,3753,0
1725,Monday,16,4,en,372,0,0,43,3.0,3816,0
1726,Monday,16,4,en,8337,0,0,23,0.0,3019,0
1727,Monday,16,4,en,514,13,0,42,0.0,585,1
1728,Monday,16,4,en,410,18,0,42,1.5,82,1
1729,Monday,16,4,en,505,0,0,29,3.0,1789,0
1730,Monday,16,4,en,1310,14,0,45,0.0,3816,1
1731,Monday,16,4,en,1013,0,0,45,1.5,3995,0
1732,Monday,16,4,en,734,0,0,38,0.0,3031,0
1733,Monday,16,4,en,658,172,0,43,0.0,1788,1
1734,Monday,16,4,en,1832,0,0,59,0.0,4175,0
1735,Monday,16,4,en,63,15,0,27,0.0,1334,1
1736,Monday,16,4,en,944,49,0,48,0.0,4543,1
1737,Monday,16,4,en,5406,0,0,53,0.0,3786,0
1738,Monday,16,4,en,169,0,0,45,0.0,3751,0
1739,Monday,17,4,en,2087,0,0,0,0.0,3011,0
1740,Monday,17,4,en,1166,0,0,46,0.0,2432,0
1741,Monday,17,4,en,46,20,0,17,1.5,3751,1
1742,Monday,17,4,en,52,0,0,24,0.0,800,0
1743,Monday,17,4,en,133,0,0,23,-3.0,3753,0
1744,Monday,17,4,en,2503,0,0,44,0.0,3753,0
1745,Monday,17,4,en,62,0,0,17,0.0,3753,0
1746,Monday,17,4,en,337,0,0,42,0.5,3758,0
1747,Monday,17,4,en,10364,0,0,65,0.0,3753,0
1748,Monday,17,4,en,366,1,0,36,3.0,3751,1
1749,Monday,17,4,en,2394,0,0,46,0.0,3738,0
1750,Monday,17,4,en,1283,0,0,41,0.0,4812,0
1751,Monday,17,4,en,23,0,0,27,0.0,3755,0
1752,Monday,17,4,en,714,0,0,52,0.0,1070,0
1753,Monday,17,4,en,366,3,0,36,0.0,3751,1
1754,Monday,17,4,en,8,1,0,12,0.0,3019,1
1755,Monday,17,4,en,357,0,0,45,0.0,4043,0
1756,Monday,17,4,en,357,0,0,45,0.0,4043,0
1757,Monday,17,4,en,10723,1,0,60,0.0,3753,0
1758,Monday,17,4,en,14237,2,0,61,0.0,3753,0
1759,Monday,17,4,en,4451,0,0,64,0.0,3019,0
1760,Monday,17,4,en,11598,0,0,54,2.0,3751,0
1761,Monday,17,4,en,661,0,0,57,2.0,3745,0
1762,Monday,17,4,en,734,0,0,38,1.0,3031,0
1763,Monday,17,4,en,438,0,0,46,1.0,3794,0
1764,Monday,17,4,en,61,0,0,25,0.0,3751,0
1765,Monday,17,4,en,1387,1,0,45,0.0,3770,1
1766,Monday,17,4,en,1025,0,0,47,1.0,3741,0
1767,Monday,17,4,en,12,23,0,15,1.5,1329,1
1768,Monday,17,4,en,307,24,0,43,1.5,611,1
1769,Monday,17,4,en,447002,13,0,72,0.0,3751,0
1770,Monday,17,4,en,238,0,0,43,0.0,3738,0
1771,Monday,17,4,en,1258,0,0,61,0.0,3738,0
1772,Monday,17,4,en,72,0,0,0,0.0,3071,0
1773,Monday,17,4,en,3578,1,0,47,0.0,3738,0
1774,Monday,17,4,en,5273,1,0,57,0.0,3776,0
1775,Monday,17,4,en,1547,1,0,54,0.0,3738,1
1776,Monday,17,4,en,57,2,0,34,0.0,289,1
1777,Monday,17,4,en,1385,0,0,54,0.0,1075,0
1778,Monday,17,4,en,3,0,0,0,0.0,3753,0
1779,Monday,17,4,en,734,0,0,38,1.0,3031,0
1780,Monday,17,4,en,200,18,0,49,0.0,4550,1
1781,Monday,17,4,en,268,36,0,31,1.0,3793,1
1782,Monday,17,4,en,17,0,0,16,0.0,80,0
1783,Monday,17,4,en,36,0,0,31,0.0,3752,0
1784,Monday,17,4,en,434,0,0,40,0.0,81,0
1785,Monday,18,4,en,84,0,0,40,0.0,80,0
1786,Monday,18,4,en,1295,0,0,53,0.0,3954,0
1787,Monday,18,4,en,646,0,0,50,0.0,1332,0
1788,Monday,18,4,en,188,0,0,48,0.0,3874,0
1789,Monday,18,4,en,113,0,0,21,0.0,4701,0
1790,Monday,18,4,en,1060,0,0,56,1.0,4036,0
1791,Monday,18,4,en,524,0,0,40,0.0,3753,0
1792,Monday,18,4,en,1040,1,0,42,0.0,1788,1
1793,Monday,18,4,en,445,25,0,41,1.5,1333,1
1794,Monday,18,4,en,135,19,0,40,0.0,3792,1
1795,Monday,18,4,en,326,0,0,39,0.0,3888,0
1796,Monday,18,4,en,3585,1,0,40,2.0,3758,1
1797,Monday,18,4,en,469,2,0,31,2.0,3751,0
1798,Monday,18,4,en,865,3,0,48,0.0,83,1
1799,Monday,18,4,en,10760,5,0,49,1.0,3754,0
1800,Monday,18,4,en,117,1,0,20,0.0,289,0
1801,Monday,18,4,en,350,1,0,42,0.0,289,1
1802,Monday,18,4,en,468,0,0,33,1.0,3031,0
1803,Monday,18,4,en,1152,0,0,48,0.0,3766,0
1804,Monday,18,4,en,734,0,0,38,1.0,3031,0
1805,Monday,18,4,en,43,3,0,39,0.0,1332,1
1806,Monday,18,4,_u,234,0,0,42,0.0,1788,0
1807,Monday,18,4,en,57,26,0,21,1.5,3830,1
1808,Monday,18,4,en,119,16,0,32,1.0,2317,1
1809,Monday,18,4,en,1592,2,0,48,0.0,3786,1
1810,Monday,18,4,en,54,0,0,23,2.0,463,0
1811,Monday,18,4,en,4152,1,0,57,2.0,3873,1
1812,Monday,18,4,en,443,0,0,37,0.0,1336,0
1813,Monday,18,4,en,17328,1,0,47,2.0,3762,1
1814,Monday,18,4,en,17328,1,0,47,0.0,3762,1
1815,Monday,18,4,en,2387,0,0,61,-1.0,3774,0
1816,Monday,18,4,en,2810,0,0,54,1.0,3776,0
1817,Monday,18,4,en,92,0,0,38,0.0,4813,0
1818,Monday,19,4,en,45,0,0,36,4.0,3751,0
1819,Monday,19,4,en,262,0,0,40,0.0,3750,0
1820,Monday,19,4,en,446997,37,32,72,0.0,3751,0
1821,Monday,19,4,en,1056,1,0,44,0.0,4044,1
1822,Monday,19,4,en,390,0,0,58,0.0,3018,0
1823,Monday,19,4,en,1257,0,0,61,0.0,3738,0
1824,Monday,19,4,en,569,3,0,44,0.0,3810,1
1825,Monday,19,4,en,57,5,0,34,0.0,289,1
1826,Monday,19,4,en,262,0,0,40,0.0,3750,0
1827,Monday,19,4,en,4491,1,0,50,1.0,4048,0
1828,Monday,19,4,en,2385,0,0,53,0.0,3766,0
1829,Monday,19,4,en,1382,0,0,54,0.0,1075,0
1830,Monday,19,4,en,8267,2,0,70,0.0,3019,1
1831,Monday,19,4,en,50,0,0,23,0.0,3739,0
1832,Monday,19,4,en,469,27,0,31,1.5,3751,1
1833,Monday,19,4,en,43,9,0,41,2.0,1340,1
1834,Monday,19,4,en,397,0,0,45,-4.0,1338,0
1835,Monday,19,4,en,43,8,0,41,0.0,1340,1
1836,Monday,19,4,en,97,10,0,28,2.0,4044,1
1837,Monday,19,4,en,789,2,0,60,0.0,3954,0
1838,Monday,19,4,en,468,0,0,33,1.0,3031,0
1839,Monday,19,4,en,1554,0,0,50,0.0,3751,0
1840,Monday,19,4,en,491,17,0,39,0.0,4814,1
1841,Monday,19,4,en,286,0,0,44,0.0,2055,0
1842,Monday,20,4,en,125,0,0,43,1.0,3814,0
1843,Monday,20,4,en,90,0,0,38,0.0,1868,0
1844,Monday,20,4,en,872,1,0,48,1.0,3786,1
1845,Monday,20,4,en,2453,0,0,48,0.0,3766,0
1846,Monday,20,4,en,984,0,0,60,0.0,4123,0
1847,Monday,20,4,en,1287,0,0,57,0.0,213,0
1848,Monday,20,4,en,296,0,0,26,0.0,1346,0
1849,Monday,20,4,en,1950,0,0,50,0.0,2844,0
1850,Monday,20,4,en,423,31,0,44,1.5,1333,1
1851,Monday,20,4,en,88,6,0,30,0.0,14,1
1852,Monday,20,4,en,468,0,0,33,1.0,3031,0
1853,Monday,20,4,en,71,0,0,28,0.0,3751,0
1854,Monday,20,4,en,1332,2,0,0,-4.0,3751,1
1855,Monday,20,4,en,721,3,0,38,-4.0,4518,1
1856,Monday,20,4,en,198,0,0,31,0.0,3927,0
1857,Monday,20,4,en,2096,0,0,59,0.0,3786,0
1858,Monday,20,4,en,1881,0,0,40,0.0,3919,0
1859,Monday,20,4,en,734,0,0,38,1.0,3031,0
1860,Monday,20,4,en,1306,0,0,44,0.0,3814,0
1861,Monday,20,4,en,216,2,0,38,1.0,3786,1
1862,Monday,20,4,en,1402,0,0,47,0.0,3775,0
1863,Monday,20,4,en,50,0,0,27,0.0,3737,0
1864,Monday,20,4,en,1885,1,0,51,-3.0,3753,1
1865,Monday,20,4,en,239,0,0,37,0.0,3019,0
1866,Monday,20,4,en,1032,0,0,41,0.0,4014,0
1867,Monday,20,4,en,794,0,0,42,0.0,3751,0
1868,Monday,20,4,en,794,0,0,42,0.0,3751,0
1869,Monday,20,4,en,1371,0,0,44,0.0,3751,0
1870,Monday,20,4,en,9,61,0,12,0.0,3753,1
1871,Monday,20,4,en,459,0,0,46,3.0,3746,0
1872,Monday,20,4,en,977,0,0,45,0.0,2925,0
1873,Monday,20,4,en,7378,2,0,52,0.0,3753,1
1874,Monday,20,4,en,36345,0,0,56,0.0,585,0
1875,Monday,21,4,en,9084,2,0,57,0.0,3764,0
1876,Monday,21,4,en,1881,0,0,40,0.0,3919,0
1877,Monday,21,4,en,205,0,0,28,2.0,81,0
1878,Monday,21,4,en,203,8,0,39,0.0,1342,1
1879,Monday,21,4,en,775,0,0,49,0.0,3751,0
1880,Monday,21,4,en,305,0,0,47,0.0,1080,0
1881,Monday,21,4,en,1470,3,0,48,0.0,3857,1
1882,Monday,21,4,en,1442,0,0,49,0.0,3764,0
1883,Monday,21,4,en,7514,0,0,52,0.0,1068,0
1884,Monday,21,4,en,734,0,0,38,1.0,3031,0
1885,Monday,21,4,en,3246,0,0,50,0.0,1068,0
1886,Monday,21,4,en,452,0,0,47,0.0,3758,0
1887,Monday,21,4,en,309,15,0,43,0.0,611,1
1888,Monday,21,4,en,309,11,0,43,2.0,611,1
1889,Monday,21,4,en,309,9,0,43,0.0,611,1
1890,Monday,21,4,en,4797,0,0,57,4.0,1902,0
1891,Monday,21,4,en,94,0,0,44,0.0,3845,0
1892,Monday,21,4,en,668,50,0,42,0.0,4815,1
1893,Monday,21,4,en,1402,39,0,41,0.0,1334,1
1894,Monday,21,4,en,209,11,0,42,0.0,800,1
1895,Monday,21,4,en,209,12,0,42,2.0,800,1
1896,Monday,21,4,en,209,33,0,42,1.5,800,1
1897,Monday,21,4,en,209,16,0,42,0.0,800,1
1898,Monday,21,4,en,38291,15,0,64,0.0,3848,0
1899,Monday,21,4,en,98,5,0,18,3.0,3751,0
1900,Monday,21,4,en,298,3,0,31,0.0,3751,1
1901,Monday,22,4,en,1554,0,0,50,0.0,3751,0
1902,Monday,22,4,en,7665,1,0,56,0.0,3766,0
1903,Monday,22,4,en,2287,24,0,52,3.0,3738,0
1904,Monday,22,4,en,7665,0,0,56,0.0,3766,0
1905,Monday,22,4,en,372,19,0,43,0.0,3816,1
1906,Monday,22,4,en,372,13,0,43,2.0,3816,1
1907,Monday,22,4,en,372,35,0,43,1.5,3816,1
1908,Monday,22,4,en,101,4,0,0,-3.0,292,1
1909,Monday,22,4,en,4797,1,0,57,0.0,1902,0
1910,Monday,22,4,en,285,40,0,49,0.0,1336,1
1911,Monday,22,4,en,79,0,0,17,0.0,1329,0
1912,Monday,22,4,en,5,0,0,19,0.0,3874,0
1913,Monday,22,4,en,45,0,0,36,0.0,3751,0
1914,Monday,22,4,en,4157,0,0,58,0.0,3753,0
1915,Monday,22,4,en,2264,0,0,49,1.0,511,0
1916,Monday,22,4,en,2407,0,0,58,0.0,463,0
1917,Monday,22,4,en,15,36,0,12,1.5,3751,1
1918,Monday,22,4,en,2264,0,0,49,1.0,511,0
1919,Monday,22,4,en,468,0,0,33,1.0,3031,0
1920,Monday,22,4,en,693,0,0,44,1.0,3753,0
1921,Monday,22,4,en,471,0,0,32,0.0,3916,0
1922,Monday,22,4,en,76,0,0,27,0.0,2650,0
1923,Monday,22,4,en,196,4,0,40,0.0,3753,1
1924,Monday,22,4,en,323,0,0,41,2.0,3753,0
1925,Monday,22,4,en,20,0,0,27,0.0,3827,0
1926,Monday,22,4,en,659,0,0,40,0.0,3870,0
1927,Monday,22,4,en,71,0,0,27,0.0,3776,0
1928,Monday,22,4,en,126,15,0,29,1.0,3753,1
1929,Monday,23,4,en,1821,0,0,44,0.0,3033,0
1930,Monday,23,4,en,2909,0,0,54,1.0,3753,0
1931,Monday,23,4,en,155,1,0,39,0.0,3908,0
1932,Monday,23,4,en,59,0,0,22,1.5,3738,0
1933,Monday,23,4,en,391,0,0,58,0.0,3018,0
1934,Monday,23,4,en,698,1,0,38,3.0,1338,1
1935,Monday,23,4,en,861,0,0,49,0.0,3738,0
1936,Monday,23,4,en,74,0,0,28,0.0,1329,0
1937,Monday,23,4,en,653,0,0,47,1.5,1337,0
1938,Monday,23,4,en,186,0,0,39,0.0,1338,0
1939,Monday,23,4,en,1371,1,0,44,0.0,3751,0
1940,Monday,23,4,en,8,0,0,21,0.0,1346,0
1941,Monday,23,4,en,120,1,0,34,-1.0,1102,0
1942,Monday,23,4,en,438,0,0,46,0.0,3794,0
1943,Monday,23,4,en,105,0,0,23,0.0,1338,0
1944,Monday,23,4,en,221,0,0,40,0.0,2650,0
1945,Monday,23,4,en,3240,2,0,57,0.0,2654,0
1946,Monday,23,4,en,330,0,0,46,0.0,1329,0
1947,Tuesday,0,5,en,244,0,0,44,1.5,1603,0
1948,Tuesday,0,5,en,194,7,0,41,0.0,1065,1
1949,Tuesday,0,5,en,391,0,0,58,0.0,3018,0
1950,Tuesday,0,5,en,0,0,0,0,1.0,199,0
1951,Tuesday,0,5,en,0,0,0,0,0.0,199,0
1952,Tuesday,0,5,en,733,0,0,46,0.0,3017,0
1953,Tuesday,0,5,en,119,0,0,26,0.0,1788,0
1954,Tuesday,0,5,en,290,0,0,29,3.0,3746,0
1955,Tuesday,0,5,en,772,24,0,29,0.0,3751,1
1956,Tuesday,0,5,en,772,37,0,29,1.5,3751,1
1957,Tuesday,0,5,en,5846,1,0,0,0.0,3909,0
1958,Tuesday,0,5,en,37,0,0,20,0.0,1338,0
1959,Tuesday,0,5,en,505,0,0,43,0.0,6230,0
1960,Tuesday,0,5,en,801,0,0,41,1.5,1332,0
1961,Tuesday,0,5,en,538,1,0,45,0.0,1065,0
1962,Tuesday,0,5,en,287,0,0,27,2.0,2964,0
1963,Tuesday,0,5,en,287,1,0,27,2.0,2964,0
1964,Tuesday,0,5,en,802,0,0,41,1.5,1332,0
1965,Tuesday,0,5,en,802,0,0,41,1.5,1332,0
1966,Tuesday,0,5,en,802,0,0,41,1.5,1332,0
1967,Tuesday,0,5,en,802,0,0,41,2.0,1332,0
1968,Tuesday,1,5,en,47,0,0,40,0.0,3751,0
1969,Tuesday,1,5,en,50,0,0,27,0.0,3737,0
1970,Tuesday,1,5,en,439,0,0,46,0.0,3794,0
1971,Tuesday,1,5,en,212,0,0,31,2.0,800,0
1972,Tuesday,1,5,en,1395,0,0,63,0.0,3753,0
1973,Tuesday,1,5,en,468,0,0,33,1.0,3031,0
1974,Tuesday,1,5,en,1002,0,0,57,0.0,2074,0
1975,Tuesday,1,5,en,515,0,0,35,3.0,1601,0
1976,Tuesday,1,5,en,361,3,0,45,3.0,3764,1
1977,Tuesday,1,5,en,1397,0,0,63,0.0,3753,0
1978,Tuesday,1,5,en,1011,0,0,48,0.0,3019,0
1979,Tuesday,1,5,en,323,4,0,45,3.0,860,1
1980,Tuesday,1,5,en,52,0,0,23,0.0,1355,0
1981,Tuesday,1,5,en,518,1,0,41,0.0,2868,1
1982,Tuesday,1,5,en,586,5,0,47,3.0,81,1
1983,Tuesday,1,5,en,206,0,0,42,0.0,3996,0
1984,Tuesday,1,5,en,45,0,0,36,0.0,3751,0
1985,Tuesday,1,5,en,986,0,0,41,2.0,3019,0
1986,Tuesday,1,5,en,4212,3,0,58,0.0,14,0
1987,Tuesday,1,5,en,295,1,0,37,2.5,471,1
1988,Tuesday,1,5,en,295,0,0,37,4.0,471,0
1989,Tuesday,1,5,en,2543,0,0,64,0.0,1346,0
1990,Tuesday,1,5,en,552,41,0,0,1.5,800,1
1991,Tuesday,1,5,en,525,10,0,42,0.0,1662,0
1992,Tuesday,1,5,en,198,54,0,34,0.0,2402,1
1993,Tuesday,2,5,en,98,0,0,37,0.0,1644,0
1994,Tuesday,2,5,en,1707,0,0,30,0.0,3754,0
1995,Tuesday,2,5,en,33,0,0,17,0.0,280,0
1996,Tuesday,2,5,en,927,0,0,48,1.0,3749,0
1997,Tuesday,2,5,en,68,41,0,39,0.0,2253,1
1998,Tuesday,2,5,en,1246,42,0,41,1.5,3019,1
1999,Tuesday,2,5,en,557,33,0,45,0.0,1644,1
2000,Tuesday,2,5,en,150,34,0,29,0.0,1070,1
2001,Tuesday,2,5,en,186,0,0,39,0.0,1338,0
2002,Tuesday,2,5,en,237,0,0,44,1.0,6243,0
2003,Tuesday,2,5,en,321,23,0,47,0.0,215,1
2004,Tuesday,2,5,en,901,0,0,47,1.0,2180,0
2005,Tuesday,2,5,en,286,7,0,40,3.0,81,1
2006,Tuesday,2,5,en,492,28,0,49,0.0,2888,1
2007,Tuesday,2,5,en,653,0,0,47,2.0,1337,0
2008,Tuesday,2,5,en,395,0,0,55,0.0,813,0
2009,Tuesday,2,5,en,72,0,0,28,0.0,3751,0
2010,Tuesday,2,5,en,50,0,0,19,3.0,2610,0
2011,Tuesday,2,5,en,2203,0,0,54,1.0,3019,0
2012,Tuesday,2,5,en,3181,1,0,46,0.0,3098,1
2013,Tuesday,2,5,en,10,2,0,32,0.0,1333,0
2014,Tuesday,2,5,en,1653,1,0,60,0.0,3085,0
2015,Tuesday,2,5,en,568,1,0,41,0.5,3019,0
2016,Tuesday,2,5,en,1943,0,0,63,0.0,3019,0
2017,Tuesday,2,5,en,2454,1,0,45,0.0,459,1
2018,Tuesday,2,5,en,11,27,0,14,0.0,1337,1
2019,Tuesday,2,5,en,245,1,0,44,0.0,1603,1
2020,Tuesday,3,5,en,588,1,0,47,0.0,3085,1
2021,Tuesday,3,5,en,1070,0,0,46,-2.0,3764,0
2022,Tuesday,3,5,en,18012,0,0,29,0.0,3019,0
2023,Tuesday,3,5,en,2021,1,0,45,2.0,183,0
2024,Tuesday,3,5,en,14145,1,0,48,0.0,2033,0
2025,Tuesday,3,5,en,69,0,0,27,1.0,2844,0
2026,Tuesday,3,5,en,1962,1,0,44,0.0,1601,1
2027,Tuesday,3,5,en,58,0,0,19,0.0,1333,0
2028,Tuesday,3,5,en,268,0,0,43,0.0,3027,0
2029,Tuesday,3,5,en,579,0,0,57,0.0,3739,0
2030,Tuesday,3,5,en,61,0,0,37,0.0,3815,0
2031,Tuesday,3,5,en,153,16,0,28,2.0,2299,1
2032,Tuesday,3,5,en,1279,0,0,41,0.0,4812,0
2033,Tuesday,3,5,en,510,0,0,46,0.0,1338,0
2034,Tuesday,3,5,en,1200,2,0,54,1.0,3753,1
2035,Tuesday,3,5,en,342,0,0,50,1.0,3753,0
2036,Tuesday,3,5,en,20144,0,0,59,0.0,816,0
2037,Tuesday,3,5,en,61,0,0,39,0.0,3019,0
2038,Tuesday,3,5,en,1395,0,0,63,0.0,3753,0
2039,Tuesday,3,5,en,1395,0,0,63,1.0,3753,0
2040,Tuesday,3,5,en,164,2,0,27,0.0,1333,1
2041,Tuesday,4,5,en,4003,0,0,63,0.0,632,0
2042,Tuesday,4,5,en,2585,17,0,45,0.0,3792,1
2043,Tuesday,4,5,en,1529,0,0,43,0.0,1332,0
2044,Tuesday,4,5,en,1027,0,0,47,1.0,3741,0
2045,Tuesday,4,5,en,1467,0,0,49,0.0,3776,0
2046,Tuesday,4,5,en,6,1,0,0,2.0,183,1
2047,Tuesday,4,5,en,2740,0,0,47,0.0,199,0
2048,Tuesday,4,5,en,202,0,0,31,2.0,3327,0
2049,Tuesday,4,5,en,137,43,0,32,1.5,3815,1
2050,Tuesday,4,5,en,206,0,0,42,-1.0,3996,0
2051,Tuesday,4,5,en,704,0,0,45,0.0,3758,0
2052,Tuesday,4,5,en,5946,0,0,54,0.0,3019,0
2053,Tuesday,4,5,en,277,0,0,40,0.0,822,0
2054,Tuesday,4,5,en,1058,0,0,56,0.0,4036,0
2055,Tuesday,4,5,en,1011,10,0,48,0.0,3019,1
2056,Tuesday,4,5,en,118,17,0,35,2.0,1329,1
2057,Tuesday,4,5,en,8639,1,0,59,0.0,3766,1
2058,Tuesday,4,5,en,152,5,0,42,-4.0,3818,1
2059,Tuesday,4,5,en,2085,0,0,59,0.0,3875,0
2060,Tuesday,4,5,en,379,11,0,43,0.0,1686,1
2061,Tuesday,4,5,en,391,0,0,55,0.0,3745,0
2062,Tuesday,4,5,en,127,1,0,47,0.0,3776,0
2063,Tuesday,4,5,en,391,0,0,55,0.0,3745,0
2064,Tuesday,4,5,en,125,12,0,25,0.0,2072,1
2065,Tuesday,4,5,en,980,1,0,45,0.0,3777,1
2066,Tuesday,4,5,en,24,7,0,12,0.0,3751,1
2067,Tuesday,4,5,en,8336,0,0,23,0.0,3019,0
2068,Tuesday,4,5,en,659,0,0,57,0.0,3745,0
2069,Tuesday,4,5,en,528,0,0,46,0.0,1116,0
2070,Tuesday,4,5,en,392,0,0,58,0.0,3018,0
2071,Tuesday,4,5,en,28308,3,0,61,0.0,3794,0
2072,Tuesday,4,5,en,534,0,0,47,1.0,3830,0
2073,Tuesday,4,5,en,1631,17,0,39,1.0,5821,1
2074,Tuesday,4,5,en,3473,1,0,55,0.0,3754,0
2075,Tuesday,4,5,en,127,1,0,43,1.0,3815,1
2076,Tuesday,4,5,en,325,1,0,44,0.0,3844,0
2077,Tuesday,5,5,en,455,0,0,47,0.0,3957,0
2078,Tuesday,5,5,en,2033,0,0,48,0.0,3038,0
2079,Tuesday,5,5,en,3473,0,0,55,0.0,3754,0
2080,Tuesday,5,5,en,603,0,0,39,0.0,3019,0
2081,Tuesday,5,5,en,88,8,0,26,2.0,1332,1
2082,Tuesday,5,5,en,45,0,0,36,0.0,3751,0
2083,Tuesday,5,5,en,50,0,0,27,0.0,3737,0
2084,Tuesday,5,5,en,180,0,0,29,0.0,3754,0
2085,Tuesday,5,5,en,1709,0,0,30,0.0,3754,0
2086,Tuesday,5,5,en,123,44,0,31,1.5,2671,1
2087,Tuesday,5,5,en,663,0,0,57,0.0,3745,0
2088,Tuesday,5,5,en,536,0,0,43,0.0,1311,0
2089,Tuesday,5,5,en,201,0,0,26,0.0,5822,0
2090,Tuesday,5,5,en,1245,31,0,41,2.0,3019,1
2091,Tuesday,5,5,en,342,0,0,30,0.0,14,0
2092,Tuesday,5,5,en,3665,0,0,48,0.0,3019,0
2093,Tuesday,5,5,en,277,0,0,46,0.0,800,0
2094,Tuesday,5,5,en,433,13,0,41,0.0,3219,1
2095,Tuesday,5,5,en,679,0,0,41,0.0,3753,0
2096,Tuesday,5,5,en,392,1,0,42,0.0,471,1
2097,Tuesday,5,5,en,28307,4,0,61,0.0,3794,0
2098,Tuesday,5,5,en,56,12,0,22,3.0,3906,1
2099,Tuesday,5,5,en,377,0,0,27,0.0,2305,0
2100,Tuesday,5,5,en,64,0,0,34,0.0,1490,0
2101,Tuesday,5,5,en,3246,0,0,50,0.0,1068,0
2102,Tuesday,5,5,en,3246,0,0,50,0.0,1068,0
2103,Tuesday,5,5,en,154,1,0,45,0.0,3915,0
2104,Tuesday,5,5,en,251,1,0,44,0.0,1603,1
